# Declare spectators {flav1:weight1,flav2,weight2,...}
SPECTATORS     | {2:1.}


# outgoing part. 	 | BR(Delta BR) 	 [Origin] 	 | DC-file

## (semi)leptonic decays

# b -> c l nu
{321,-311,111,111}       | 1.66e-06[EvtGen]    | B+_K+Kbpipi.dat;
{321,-313,111}   | 0.0[included] | B+_K+Kstar892bpi.dat;
{323,-311,111}   | 0.0[included] | B+_Kstar892+Kbpi.dat;
{311,-311,211,111}       | 1.66e-06[EvtGen]    | B+_KKbpi+pi.dat;
{323,-311,111}   | 0.0[included] | B+_Kstar892+Kbpi.dat;
{321,321,-321,111}       | 1e-05[EvtGen]    | B+_K+K+K-pi.dat;
{321,311,-311,111}       | 1e-05[EvtGen]    | B+_K+KKbpi.dat;   # TODO

{221,211,211,-211}       | 5e-06[EvtGen]    | B+_etapi+pi+pi-.dat;
{221,211,111,111}        | 1e-05[EvtGen]    | B+_etapi+pipi.dat;
{221,213,111}  | 0.0[included] | B+_etarho770+pi.dat;
{321,221,211,-211}       | 1.03e-05[EvtGen]    | B+_K+etapi+pi-.dat;
{313,221,211}  | 0.0[included] | B+_Kstar892etapi+.dat;
{321,221,113}    | 0.0[included] | B+_K+etarho770.dat;
{321,221,111,111}        | 6.65e-06[EvtGen]    | B+_K+etapipi.dat;
{323,221,111}    | 0.0[included] | B+_Kstar892+etapi.dat;
{311,221,211,111}        | 1.5e-05[EvtGen]    | B+_Ketapi+pi.dat;
{323,221,111}    | 0.0[included] | B+_Kstar892+etapi.dat;
{313,221,211}    | 0.0[included] | B+_Kstar892etapi+.dat;
{311,221,213}    | 0.0[included] | B+_Ketarho770+.dat;
{321,-321,221,211}       | 8.3e-07[EvtGen]    | B+_K+K-etapi+.dat;
{321,-313,221}   | 0.0[included] | B+_K+Kstar892beta.dat;
{311,-311,221,211}       | 8.3e-07[EvtGen]    | B+_KKbetapi+.dat;
{323,-311,221}   | 0.0[included] | B+_Kstar892+Kbeta.dat;
{321,-311,221,111}       | 8.3e-07[EvtGen]    | B+_K+Kbetapi.dat;
{321,-313,221}   | 0.0[included] | B+_K+Kstar892beta.dat;
{323,-311,221}   | 0.0[included] | B+_Kstar892+Kbeta.dat;
{321,321,-321,221}       | 5e-06[EvtGen]    | B+_K+K+K-eta.dat;
{321,311,-311,221}       | 5e-06[EvtGen]    | B+_K+KKbeta.dat;   # TODO

{331,211,211,-211}       | 2e-06[EvtGen]    | B+_etaprime958pi+pi+pi-.dat;
{331,211,111,111}        | 4e-06[EvtGen]    | B+_etaprime958pi+pipi.dat;
{331,213,111}    | 0.0[included] | B+_etaprime958rho770+pi.dat;
{331,321,211,-211}       | 1e-06     | B+_etaprime958K+pi+pi-.dat;
{331,321,113}    | 0.0[included] | B+_etaprime958K+rho770.dat;
{331,311,211,111}        | 3.33e-06     | B+_etaprime958Kpi+pi.dat;
{331,323,111}    | 0.0[included] | B+_etaprime958Kstar892+pi.dat;
{331,311,213}    | 0.0[included] | B+_etaprime958Krho770+.dat;
{331,321,111,111}        | 2.66e-06[EvtGen]    | B+_etaprime958K+pipi.dat;
{331,323,111}    | 0.0[included] | B+_etaprime958Kstar892+pi.dat;
{331,321,-321,211}       | 3.33e-07[EvtGen]    | B+_etaprime958K+K-pi+.dat;
{331,321,-313}   | 0.0[included] | B+_etaprime958K+Kstar892b.dat;
{331,321,-311,111}       | 3.33e-07[EvtGen]    | B+_etaprime958K+Kbpi.dat;
{331,323,-311}   | 0.0[included] | B+_etaprime958Kstar892+Kb.dat;
{331,321,-313}   | 0.0[included] | B+_etaprime958K+Kstar892b.dat;
{331,311,-311,211}       | 3.33e-07[EvtGen]    | B+_etaprime958KKbpi+.dat;
{331,323,-311}   | 0.0[included] | B+_etaprime958Kstar892+Kb.dat;
{331,321,321,-321}       | 2e-06[EvtGen]    | B+_etaprime958K+K+K-.dat;
{331,321,311,-311}       | 2e-06[EvtGen]    | B+_etaprime958K+KKb.dat;   # TODO

{10221,211,211,-211}     | 1.7e-05[EvtGen]    | B+_f0980pi+pi+pi-.dat;
{10221,211,113}  | 0.0[included] | B+_f0980pi+rho770.dat;
{20213,10221}    | 0.0[included] | B+_a11260+f0980.dat;
{10221,211,111,111}      | 1.7e-05[EvtGen]    | B+_f0980pi+pipi.dat;
{10221,213,111}  | 0.0[included] | B+_f0980rho770+pi.dat;
{20213,10221}    | 0.0[included] | B+_a11260+f0980.dat;
{10221,321,211,-211}     | 0.66e-05[FS]     | B+_f0980K+pi+pi-.dat;
{10221,313,211}  | 0.0[included] | B+_f0980Kstar892pi+.dat;
{10221,321,111,111}      | 0.33e-05[FS]       | B+_f0980K+pipi.dat;
{10221,323,111}  | 0.0[included] | B+_f0980Kstar892+pi.dat;
{10221,311,211,111}      | 1e-05[FS]       | B+_f0980Kpi+pi.dat;
{10221,323,111}  | 0.0[included] | B+_f0980Kstar892+pi.dat;
{10221,313,211}  | 0.0[included] | B+_f0980Kstar892pi+.dat;
{10221,321,-311,111}     | 1e-06[EvtGen]    | B+_f0980K+Kbpi.dat;
{10221,311,-311,211}     | 1e-06[EvtGen]    | B+_f0980KKbpi+.dat;
{10221,321,321,-321}     | 1e-05[EvtGen]    | B+_f0980K+K+K-.dat;

{211,211,-211,113}       | 1.7e-05[EvtGen]    | B+_pi+pi+pi-rho770.dat;
{211,113,113}    | 0.0[included] | B+_pi+rho770rho770.dat;
{20213,113}      | 0.0[included] | B+_a11260+rho770.dat;
{211,113,111,111}        | 1.7e-05[EvtGen]    | B+_pi+rho770pipi.dat;
{213,113,111}    | 0.0[included] | B+_rho770+rho770pi.dat;
{20213,113}      | 0.0[included] | B+_a11260+rho770.dat;
{321,211,-211,113}       | 1.33e-05[FS]      | B+_K+pi+pi-rho770.dat;
{313,211,113}    | 0.0[included] | B+_Kstar892pi+rho770.dat;
{10311,211,113}  | 0.0[included] | B+_K0star1430pi+rho770.dat;
{321,113,111,111}        | 1.33e-05[EvtGen]    | B+_K+rho770pipi.dat;
